Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;38;CADITOIE/TOMBINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;376;ACCAMPAMENTO/INSEDIAMENTO ABUSIVO;7;Portale;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;12
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;4
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;5;Email;4;Email;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;5
MUNICIPIO ROMA XV  (EX MUNICIPIO XX);2020;16/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;15
MUNICIPIO ROMA XV  (EX MUNICIPIO XX);2020;16/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;15
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;8
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;3
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;300;! SOSTA SU PASSO CARRABILE;7;Portale;6;Web;SI;5
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;16/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;7;Portale;6;Web;NO;3
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;3
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;4
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;16/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;3
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;4
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;3
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;9
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;5;Email;4;Email;NO;15
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;5;Email;4;Email;NO;15
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;68;CONTROLLO DEGLI ANIMALI MOLESTI/SPECIE INFESTANTI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;5;Email;4;Email;NO;14
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;11
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;14
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;68;CONTROLLO DEGLI ANIMALI MOLESTI/SPECIE INFESTANTI;4;Telefono;4;Email;NO;7
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;68;CONTROLLO DEGLI ANIMALI MOLESTI/SPECIE INFESTANTI;4;Telefono;4;Email;NO;2
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;6;Web;NO;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;16/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;11
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;11
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;11
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;6;Call Center;6;Web;NO;5
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;185;MANUTENZIONE DELLA CITTÀ - SOLLECITO INTERVENTO A PRECEDENTE RICHIESTA;5;Email;4;Email;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;6;Web;NO;5
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;16/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;277;! SEMAFORO SPENTO/LAMPEGGIANTE/PERICOLANTE/DA ORIENTARE;7;Portale;6;Web;SI;10
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;11
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;16/04/2020;6;Segnalazione;1;AMBIENTE;382;DISCARICHE ABUSIVE;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;163;INQUINAMENTO ACUSTICO - MANCATO RISPETTO DISCIPLINA;7;Portale;6;Web;NO;14
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;5;Email;4;Email;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;2
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;4
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;16/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;7;Portale;6;Web;NO;10
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;319;! SUONI/RUMORI/SCHIAMAZZI MOLESTI;7;Portale;6;Web;SI;5
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;16/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;16/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;7;Portale;6;Web;NO;7
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;16/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;7
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;251;RADICI AFFIORANTI - VEGETAZIONE INCOLTA;7;Portale;6;Web;NO;3
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;17/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;4;Telefono;4;Email;NO;8
DIPARTIMENTO SERVIZI EDUCATIVI E SCOLASTICI, GIOVANI E PARI OPPORTUNITA';2020;17/04/2020;1;Reclamo;13;SCUOLA;146;GRADUATORIE ASILI NIDO - SCUOLA DELL'INFANZIA;7;Portale;6;Web;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;17/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;6;Call Center;6;Web;NO;5
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;5;Email;4;Email;NO;15
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;7
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;4;ACQUA FORNITURA PRIVATA - GUASTI/INTERRUZIONI;5;Email;4;Email;NO;9
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;11
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;17/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;7
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;17/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
DIPARTIMENTO POLITICHE SOCIALI, SUSSIDIARIETA' E SALUTE;2020;17/04/2020;1;Reclamo;15;SOCIALE;96;DIFFICOLTÀ DI ACCESSO AI SERVIZI SOCIALI;7;Portale;6;Web;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;5;Email;4;Email;NO;9
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;17/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;6;Web;NO;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;17/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;302;! SOSTA SU SPAZIO RISERVATO A DISABILI;7;Portale;6;Web;SI;5
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;17/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;17/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;6;Call Center;5;Telefono;NO;5
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;4
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;17/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;11
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;9
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;4
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;17/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;10
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;17/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;186;MARCIAPIEDI - CORDOLI SCONNESSI;7;Portale;6;Web;NO;10
