Latitude,Longitude,Year,Month,accidents,Index
41.905,12.425,2019,2,0,0.0
41.905,12.425,2019,3,0,0.0
41.905,12.425,2019,4,0,0.0
41.905,12.425,2019,5,0,0.0
41.905,12.425,2019,6,0,0.0
41.905,12.425,2019,7,0,0.0
41.905,12.425,2019,8,0,0.0
41.905,12.425,2019,9,0,0.0
41.905,12.425,2019,10,0,0.0
41.905,12.425,2019,11,0,0.0
41.905,12.425,-1,-1,0,0.0
41.905,12.425,2019,12,0,0.0
41.905,12.425,2020,1,0,0.0
41.905,12.425,2020,2,0,0.0
41.785,12.365,2019,1,0,0.0
41.785,12.365,2019,2,0,0.0
41.785,12.365,-1,-1,0,0.0
41.785,12.365,2019,3,0,0.0
41.785,12.365,2019,4,0,0.0
41.785,12.365,2019,5,0,0.0
41.785,12.365,2019,6,0,0.0
41.785,12.365,2019,7,0,0.0
41.785,12.365,2019,8,0,0.0
41.785,12.365,2019,9,0,0.0
41.785,12.365,2019,10,0,0.0
41.785,12.365,2019,11,0,0.0
41.785,12.365,2019,12,0,0.0
41.785,12.365,2020,1,0,0.0
41.785,12.365,2020,2,0,0.0
41.755,12.335,2019,1,0,0.0
41.755,12.335,2019,2,0,0.0
41.755,12.335,2019,3,0,0.0
41.755,12.335,2019,4,0,0.0
41.755,12.335,2019,7,0,0.0
41.755,12.335,2019,8,0,0.0
41.755,12.335,2019,11,0,0.0
41.755,12.335,2020,2,0,0.0
41.875,12.515,2019,1,0,0.0
41.875,12.515,2019,2,0,0.0
41.875,12.515,2019,3,0,0.0
41.875,12.515,2019,4,0,0.0
41.875,12.515,2019,5,0,0.0
41.875,12.515,2019,6,0,0.0
41.875,12.515,2019,7,0,0.0
41.875,12.515,2019,8,0,0.0
41.875,12.515,2019,9,0,0.0
41.875,12.515,2019,10,0,0.0
41.875,12.515,2019,11,1,1.0
41.875,12.515,2019,12,0,0.0
41.875,12.515,2020,1,0,0.0
41.875,12.515,2020,2,0,0.0
41.885,12.505,2019,1,0,0.0
41.885,12.505,2019,2,2,2.0
41.885,12.505,2019,3,0,0.0
41.885,12.505,2019,4,0,0.0
41.885,12.505,2019,5,1,1.0
41.885,12.505,2019,6,0,0.0
41.885,12.505,2019,7,0,0.0
41.885,12.505,2019,8,0,0.0
41.885,12.505,2019,9,1,1.0
41.885,12.505,2019,10,0,0.0
41.885,12.505,-1,-1,0,0.0
41.885,12.505,2019,11,0,0.0
41.885,12.505,2019,12,0,0.0
41.885,12.505,2020,1,0,0.0
41.885,12.505,2020,2,0,0.0
41.905,12.575,2019,1,0,0.0
41.905,12.575,2019,2,0,0.0
41.905,12.575,2019,3,0,0.0
41.905,12.575,2019,4,0,0.0
41.905,12.575,2019,5,0,0.0
41.905,12.575,2019,6,1,1.0
41.905,12.575,2019,7,0,0.0
41.905,12.575,-1,-1,0,0.0
41.905,12.575,2019,8,0,0.0
41.905,12.575,2019,9,0,0.0
41.905,12.575,2019,10,0,0.0
41.905,12.575,2019,11,0,0.0
41.905,12.575,2019,12,0,0.0
41.905,12.575,2020,2,0,0.0
41.915,12.595,2019,1,0,0.0
41.915,12.595,2019,2,0,0.0
41.915,12.595,2019,6,0,0.0
41.915,12.595,2019,9,0,0.0
41.915,12.595,2019,11,0,0.0
41.825,12.505,2019,1,0,0.0
41.825,12.505,2019,2,0,0.0
41.825,12.505,2019,3,1,1.0
41.825,12.505,2019,5,0,0.0
41.825,12.505,2019,9,0,0.0
41.825,12.505,2019,11,0,0.0
41.825,12.505,2019,12,0,0.0
41.825,12.505,2020,2,0,0.0
41.835,12.595,2019,1,0,0.0
41.835,12.595,2019,2,1,1.0
41.835,12.595,2019,3,1,1.0
41.835,12.595,2019,4,0,0.0
41.835,12.595,2019,5,0,0.0
41.835,12.595,-1,-1,1,1.0
41.835,12.595,2019,6,0,0.0
41.835,12.595,2019,7,0,0.0
41.835,12.595,2019,8,0,0.0
41.835,12.595,2019,9,0,0.0
41.835,12.595,2019,10,0,0.0
41.835,12.595,2019,11,0,0.0
41.835,12.595,2019,12,0,0.0
41.835,12.595,2020,1,0,0.0
41.835,12.595,2020,2,0,0.0
41.905,12.615,2019,1,0,0.0
41.905,12.615,2019,2,0,0.0
41.905,12.615,2019,3,0,0.0
41.905,12.615,2019,4,0,0.0
41.905,12.615,2019,5,0,0.0
41.905,12.615,2019,6,0,0.0
41.905,12.615,-1,-1,0,0.0
41.905,12.615,2019,7,0,0.0
41.905,12.615,2019,8,0,0.0
41.905,12.615,2019,9,0,0.0
41.905,12.615,2019,10,0,0.0
41.905,12.615,2019,11,6,6.0
41.905,12.615,2019,12,0,0.0
41.905,12.615,2020,1,0,0.0
41.905,12.615,2020,2,0,0.0
41.915,12.545,2019,1,0,0.0
41.915,12.545,2019,2,0,0.0
41.915,12.545,2019,3,0,0.0
41.915,12.545,2019,4,0,0.0
41.915,12.545,2019,5,0,0.0
41.915,12.545,2019,6,0,0.0
41.915,12.545,2019,7,0,0.0
41.915,12.545,2019,8,0,0.0
41.915,12.545,2019,9,0,0.0
41.915,12.545,2019,10,0,0.0
41.915,12.545,2019,11,0,0.0
41.915,12.545,2019,12,0,0.0
41.915,12.545,2020,1,0,0.0
41.915,12.545,2020,2,0,0.0
41.845,12.435,2019,1,0,0.0
41.845,12.435,2019,2,0,0.0
41.845,12.435,2019,3,0,0.0
41.845,12.435,2019,4,0,0.0
41.845,12.435,2019,5,0,0.0
41.845,12.435,2019,6,0,0.0
41.845,12.435,2019,7,0,0.0
41.845,12.435,2019,8,0,0.0
41.845,12.435,2019,9,0,0.0
41.845,12.435,2019,10,0,0.0
41.845,12.435,2019,11,1,1.0
41.845,12.435,2019,12,0,0.0
41.845,12.435,2020,1,0,0.0
41.845,12.435,2020,2,0,0.0
41.795,12.355,2019,1,0,0.0
41.795,12.355,2019,3,0,0.0
41.795,12.355,2019,9,0,0.0
41.795,12.355,2019,12,0,0.0
41.795,12.355,2020,2,0,0.0
41.915,12.575,2019,1,0,0.0
41.915,12.575,2019,2,0,0.0
41.915,12.575,2019,3,0,0.0
41.915,12.575,2019,4,0,0.0
41.915,12.575,2019,5,0,0.0
41.915,12.575,2019,6,0,0.0
41.915,12.575,2019,7,0,0.0
41.915,12.575,2019,8,0,0.0
41.915,12.575,2019,9,0,0.0
41.915,12.575,2019,10,0,0.0
41.915,12.575,2019,11,0,0.0
41.915,12.575,2019,12,0,0.0
41.915,12.575,2020,1,0,0.0
41.915,12.575,2020,2,0,0.0
41.835,12.415,2019,1,0,0.0
41.835,12.415,2019,2,0,0.0
41.835,12.415,2019,3,0,0.0
41.835,12.415,2019,4,0,0.0
41.835,12.415,2019,5,0,0.0
41.835,12.415,2019,6,0,0.0
41.835,12.415,2019,7,0,0.0
41.835,12.415,2019,8,0,0.0
41.835,12.415,2019,9,0,0.0
41.835,12.415,2019,10,0,0.0
41.835,12.415,2019,11,0,0.0
41.835,12.415,2019,12,0,0.0
41.835,12.415,2020,1,0,0.0
41.835,12.415,2020,2,0,0.0
41.875,12.575,2019,1,0,0.0
41.875,12.575,2019,2,0,0.0
41.875,12.575,2019,3,0,0.0
41.875,12.575,2019,4,0,0.0
41.875,12.575,2019,5,0,0.0
41.875,12.575,2019,6,0,0.0
41.875,12.575,2019,7,0,0.0
41.875,12.575,2019,8,0,0.0
41.875,12.575,2019,9,0,0.0
41.875,12.575,2019,10,0,0.0
41.875,12.575,2019,11,0,0.0
41.875,12.575,2019,12,1,1.0
41.875,12.575,2020,1,0,0.0
41.875,12.575,2020,2,0,0.0
41.945,12.645,2019,1,3,3.0
41.945,12.645,2019,2,0,0.0
41.945,12.645,2019,3,0,0.0
41.945,12.645,2019,4,0,0.0
41.945,12.645,2019,5,0,0.0
41.945,12.645,2019,6,0,0.0
41.945,12.645,2019,7,0,0.0
41.945,12.645,2019,9,0,0.0
41.945,12.645,2019,10,0,0.0
41.945,12.645,2019,11,0,0.0
41.945,12.645,2019,12,0,0.0
41.945,12.645,2020,1,0,0.0
41.905,12.445,2019,1,0,0.0
41.905,12.445,2019,2,0,0.0
41.905,12.445,2019,3,0,0.0
41.905,12.445,2019,4,0,0.0
41.905,12.445,2019,5,0,0.0
41.905,12.445,2019,6,0,0.0
41.905,12.445,2019,7,0,0.0
41.905,12.445,2019,8,0,0.0
41.905,12.445,2019,9,0,0.0
41.905,12.445,2019,10,0,0.0
41.905,12.445,2019,11,0,0.0
41.905,12.445,2019,12,0,0.0
41.905,12.445,2020,1,0,0.0
41.905,12.445,2020,2,0,0.0
41.965,12.435,2019,1,0,0.0
41.965,12.435,2019,2,0,0.0
41.965,12.435,2019,3,0,0.0
41.965,12.435,2019,4,0,0.0
41.965,12.435,2019,5,0,0.0
41.965,12.435,2019,7,0,0.0
41.965,12.435,2019,9,0,0.0
41.965,12.435,2019,10,0,0.0
41.965,12.435,2019,11,0,0.0
41.965,12.435,2019,12,0,0.0
41.965,12.435,2020,1,0,0.0
41.965,12.435,2020,2,0,0.0
41.895,12.575,2019,1,0,0.0
41.895,12.575,2019,2,0,0.0
41.895,12.575,2019,3,0,0.0
41.895,12.575,2019,4,0,0.0
41.895,12.575,2019,5,1,1.0
41.895,12.575,2019,6,0,0.0
41.895,12.575,2019,7,0,0.0
41.895,12.575,2019,8,0,0.0
41.895,12.575,2019,9,0,0.0
41.895,12.575,2019,10,0,0.0
41.895,12.575,2019,11,3,3.0
41.895,12.575,2019,12,0,0.0
41.895,12.575,2020,1,0,0.0
41.895,12.575,2020,2,0,0.0
41.945,12.555,2019,1,0,0.0
41.945,12.555,2019,2,0,0.0
41.945,12.555,2019,3,0,0.0
41.945,12.555,2019,4,0,0.0
41.945,12.555,-1,-1,0,0.0
41.945,12.555,2019,5,0,0.0
41.945,12.555,2019,6,0,0.0
41.945,12.555,2019,7,0,0.0
41.945,12.555,2019,8,0,0.0
41.945,12.555,2019,9,0,0.0
41.945,12.555,2019,10,0,0.0
41.945,12.555,2019,11,0,0.0
41.945,12.555,2019,12,0,0.0
41.945,12.555,2020,1,0,0.0
41.945,12.555,2020,2,0,0.0
41.845,12.665,2019,1,0,0.0
41.845,12.665,2019,4,0,0.0
41.845,12.665,2019,7,0,0.0
41.845,12.665,2019,8,0,0.0
41.845,12.665,2019,9,0,0.0
41.845,12.665,2019,10,0,0.0
41.845,12.665,2019,11,0,0.0
41.845,12.665,2020,1,0,0.0
41.845,12.665,2020,2,0,0.0
41.825,12.605,2019,1,0,0.0
41.825,12.605,2019,2,0,0.0
41.825,12.605,2019,4,0,0.0
41.825,12.605,2019,7,0,0.0
41.825,12.605,2019,10,0,0.0
41.825,12.605,2019,11,0,0.0
41.825,12.605,2019,12,0,0.0
41.825,12.605,2020,1,0,0.0
41.825,12.605,2020,2,0,0.0
42.035,12.315,2019,1,0,0.0
42.035,12.315,2019,2,0,0.0
42.035,12.315,2019,4,0,0.0
42.035,12.315,2019,5,5,5.0
42.035,12.315,2019,6,0,0.0
42.035,12.315,2019,7,0,0.0
42.035,12.315,2019,10,0,0.0
42.035,12.315,2019,11,0,0.0
42.035,12.315,2019,12,0,0.0
42.035,12.315,2020,1,0,0.0
41.965,12.445,2019,1,0,0.0
41.965,12.445,2019,2,0,0.0
41.965,12.445,2019,3,0,0.0
41.965,12.445,2019,4,0,0.0
41.965,12.445,2019,5,0,0.0
41.965,12.445,2019,6,0,0.0
41.965,12.445,2019,7,0,0.0
41.965,12.445,2019,8,0,0.0
41.965,12.445,2019,9,0,0.0
41.965,12.445,2019,10,0,0.0
41.965,12.445,2019,11,0,0.0
41.965,12.445,2019,12,0,0.0
41.965,12.445,2020,1,0,0.0
41.965,12.445,2020,2,0,0.0
41.945,12.575,2019,1,0,0.0
41.945,12.575,2019,2,0,0.0
41.945,12.575,2019,3,0,0.0
41.945,12.575,2019,4,0,0.0
41.945,12.575,2019,6,0,0.0
41.945,12.575,2019,7,0,0.0
41.945,12.575,2019,8,0,0.0
41.945,12.575,2019,9,0,0.0
41.945,12.575,-1,-1,0,0.0
41.945,12.575,2019,10,0,0.0
41.945,12.575,2020,1,0,0.0
41.945,12.575,2020,2,0,0.0
41.925,12.505,2019,1,0,0.0
41.925,12.505,2019,2,0,0.0
41.925,12.505,2019,3,0,0.0
41.925,12.505,2019,4,0,0.0
41.925,12.505,-1,-1,0,0.0
41.925,12.505,2019,5,0,0.0
41.925,12.505,2019,6,0,0.0
41.925,12.505,2019,7,0,0.0
41.925,12.505,2019,8,0,0.0
41.925,12.505,2019,9,0,0.0
41.925,12.505,2019,10,0,0.0
41.925,12.505,2019,11,0,0.0
41.925,12.505,2019,12,0,0.0
41.925,12.505,2020,1,2,2.0
41.925,12.505,2020,2,0,0.0
41.905,12.495,2019,1,0,0.0
41.905,12.495,2019,2,0,0.0
41.905,12.495,2019,3,0,0.0
41.905,12.495,2019,4,0,0.0
41.905,12.495,2019,5,0,0.0
41.905,12.495,2019,6,0,0.0
41.905,12.495,2019,7,0,0.0
41.905,12.495,2019,8,0,0.0
41.905,12.495,2019,9,0,0.0
41.905,12.495,2019,10,0,0.0
41.905,12.495,2019,11,0,0.0
41.905,12.495,2019,12,0,0.0
41.905,12.495,2020,1,0,0.0
41.905,12.495,2020,2,0,0.0
41.905,12.505,2019,1,0,0.0
41.905,12.505,2019,2,0,0.0
41.905,12.505,2019,3,0,0.0
41.905,12.505,2019,4,0,0.0
41.905,12.505,2019,5,1,1.0
41.905,12.505,2019,6,0,0.0
41.905,12.505,2019,7,0,0.0
41.905,12.505,2019,8,0,0.0
41.905,12.505,2019,9,0,0.0
41.905,12.505,2019,10,0,0.0
41.905,12.505,2019,11,0,0.0
41.905,12.505,2019,12,0,0.0
41.905,12.505,2020,1,0,0.0
41.905,12.505,-1,-1,0,0.0
41.905,12.505,2020,2,0,0.0
41.845,12.465,2019,1,2,2.0
41.845,12.465,2019,2,0,0.0
41.845,12.465,2019,3,8,8.0
41.845,12.465,2019,4,0,0.0
41.845,12.465,2019,5,0,0.0
41.845,12.465,2019,6,0,0.0
41.845,12.465,2019,7,1,1.0
41.845,12.465,2019,8,1,1.0
41.845,12.465,2019,9,7,7.0
41.845,12.465,2019,10,0,0.0
41.845,12.465,2019,11,1,1.0
41.845,12.465,-1,-1,0,0.0
41.845,12.465,2019,12,0,0.0
41.845,12.465,2020,1,0,0.0
41.845,12.465,2020,2,0,0.0
41.835,12.515,2019,1,0,0.0
41.835,12.515,2019,2,2,2.0
41.835,12.515,2019,3,0,0.0
41.835,12.515,2019,4,0,0.0
41.835,12.515,2019,5,0,0.0
41.835,12.515,2019,6,0,0.0
41.835,12.515,2019,7,0,0.0
41.835,12.515,2019,9,0,0.0
41.835,12.515,2019,10,0,0.0
41.835,12.515,2019,12,0,0.0
41.835,12.515,2020,1,0,0.0
41.835,12.515,2020,2,0,0.0
41.865,12.445,2019,1,0,0.0
41.865,12.445,2019,2,0,0.0
41.865,12.445,2019,3,0,0.0
41.865,12.445,2019,4,0,0.0
41.865,12.445,2019,5,0,0.0
41.865,12.445,2019,6,0,0.0
41.865,12.445,2019,7,1,1.0
41.865,12.445,2019,8,0,0.0
41.865,12.445,2019,9,0,0.0
41.865,12.445,2019,10,0,0.0
41.865,12.445,2019,11,0,0.0
41.865,12.445,2019,12,0,0.0
41.865,12.445,2020,1,0,0.0
41.865,12.445,2020,2,0,0.0
41.855,12.565,2019,1,6,6.0
41.855,12.565,2019,2,0,0.0
41.855,12.565,2019,3,0,0.0
41.855,12.565,2019,4,0,0.0
41.855,12.565,2019,5,0,0.0
41.855,12.565,-1,-1,0,0.0
41.855,12.565,2019,6,0,0.0
41.855,12.565,2019,7,0,0.0
41.855,12.565,2019,8,0,0.0
41.855,12.565,2019,9,0,0.0
41.855,12.565,2019,10,0,0.0
41.855,12.565,2019,11,0,0.0
41.855,12.565,2019,12,0,0.0
41.855,12.565,2020,1,0,0.0
41.855,12.565,2020,2,0,0.0
42.045,12.375,2019,1,0,0.0
42.045,12.375,2019,3,0,0.0
41.835,12.475,2019,1,0,0.0
41.835,12.475,2019,2,0,0.0
41.835,12.475,2019,3,0,0.0
41.835,12.475,2019,4,0,0.0
41.835,12.475,2019,5,0,0.0
41.835,12.475,2019,6,0,0.0
41.835,12.475,2019,7,0,0.0
41.835,12.475,2019,8,0,0.0
41.835,12.475,2019,9,0,0.0
41.835,12.475,2019,10,0,0.0
41.835,12.475,2019,11,2,2.0
41.835,12.475,2019,12,0,0.0
41.835,12.475,2020,1,0,0.0
41.835,12.475,2020,2,0,0.0
41.875,12.535,2019,1,0,0.0
41.875,12.535,2019,2,0,0.0
41.875,12.535,2019,3,0,0.0
41.875,12.535,2019,4,0,0.0
41.875,12.535,2019,5,2,2.0
41.875,12.535,2019,6,0,0.0
41.875,12.535,2019,7,0,0.0
41.875,12.535,2019,8,0,0.0
41.875,12.535,2019,9,0,0.0
41.875,12.535,2019,10,0,0.0
41.875,12.535,2019,11,0,0.0
41.875,12.535,2019,12,0,0.0
41.875,12.535,2020,1,0,0.0
41.875,12.535,2020,2,0,0.0
41.915,12.465,2019,1,4,4.0
41.915,12.465,2019,2,2,2.0
41.915,12.465,2019,3,2,2.0
41.915,12.465,2019,4,0,0.0
41.915,12.465,2019,5,0,0.0
41.915,12.465,2019,6,4,4.0
41.915,12.465,2019,7,0,0.0
41.915,12.465,2019,8,0,0.0
41.915,12.465,2019,9,3,3.0
41.915,12.465,2019,10,4,4.0
41.915,12.465,2019,11,0,0.0
41.915,12.465,2019,12,0,0.0
41.915,12.465,2020,1,0,0.0
41.915,12.465,2020,2,0,0.0
42.045,12.305,2019,1,0,0.0
42.045,12.305,2019,3,0,0.0
42.045,12.305,2019,5,0,0.0
42.045,12.305,2020,1,0,0.0
41.815,12.435,2019,1,0,0.0
41.815,12.435,2019,2,0,0.0
41.815,12.435,2019,3,0,0.0
41.815,12.435,2019,4,0,0.0
41.815,12.435,2019,5,0,0.0
41.815,12.435,2019,6,0,0.0
41.815,12.435,2019,7,0,0.0
41.815,12.435,2019,8,0,0.0
41.815,12.435,2019,9,0,0.0
41.815,12.435,2019,10,0,0.0
41.815,12.435,2019,11,0,0.0
41.815,12.435,2019,12,0,0.0
41.815,12.435,2020,1,0,0.0
41.815,12.435,2020,2,1,1.0
41.915,12.455,2019,1,0,0.0
41.915,12.455,2019,2,4,4.0
41.915,12.455,2019,3,2,2.0
41.915,12.455,2019,4,0,0.0
41.915,12.455,2019,5,0,0.0
41.915,12.455,2019,6,4,4.0
41.915,12.455,2019,7,3,3.0
41.915,12.455,2019,8,0,0.0
41.915,12.455,2019,9,0,0.0
41.915,12.455,2019,10,0,0.0
41.915,12.455,-1,-1,0,0.0
41.915,12.455,2019,11,1,1.0
41.915,12.455,2019,12,0,0.0
41.915,12.455,2020,1,0,0.0
41.915,12.455,2020,2,0,0.0
0.0,0.0,2019,1,0,0.0
0.0,0.0,2019,2,0,0.0
0.0,0.0,2019,3,0,0.0
0.0,0.0,2019,4,0,0.0
0.0,0.0,2019,5,0,0.0
0.0,0.0,2019,6,0,0.0
0.0,0.0,-1,-1,0,0.0
0.0,0.0,2019,7,0,0.0
0.0,0.0,2019,8,0,0.0
0.0,0.0,2019,9,0,0.0
0.0,0.0,2019,10,0,0.0
0.0,0.0,2019,11,3,3.0
0.0,0.0,2019,12,0,0.0
0.0,0.0,2020,1,1,1.0
0.0,0.0,2020,2,0,0.0
41.885,12.535,2019,1,0,0.0
41.885,12.535,-1,-1,0,0.0
41.885,12.535,2019,2,0,0.0
41.885,12.535,2019,3,0,0.0
41.885,12.535,2019,4,0,0.0
41.885,12.535,2019,5,0,0.0
41.885,12.535,2019,6,0,0.0
41.885,12.535,2019,7,0,0.0
41.885,12.535,2019,8,0,0.0
41.885,12.535,2019,9,0,0.0
41.885,12.535,2019,10,0,0.0
41.885,12.535,2019,11,0,0.0
41.885,12.535,2019,12,0,0.0
41.885,12.535,2020,1,0,0.0
41.885,12.535,2020,2,0,0.0
41.895,12.565,2019,1,1,1.0
41.895,12.565,2019,2,0,0.0
41.895,12.565,2019,3,0,0.0
41.895,12.565,2019,4,0,0.0
41.895,12.565,2019,5,0,0.0
41.895,12.565,2019,6,0,0.0
41.895,12.565,2019,7,0,0.0
41.895,12.565,2019,8,0,0.0
41.895,12.565,2019,9,0,0.0
41.895,12.565,2019,10,0,0.0
41.895,12.565,2019,11,0,0.0
41.895,12.565,2019,12,0,0.0
41.895,12.565,2020,1,0,0.0
41.895,12.565,2020,2,0,0.0
41.845,12.485,2019,1,0,0.0
41.845,12.485,2019,2,0,0.0
41.845,12.485,2019,3,0,0.0
41.845,12.485,2019,4,0,0.0
41.845,12.485,-1,-1,0,0.0
41.845,12.485,2019,5,0,0.0
41.845,12.485,2019,6,0,0.0
41.845,12.485,2019,7,0,0.0
41.845,12.485,2019,8,0,0.0
41.845,12.485,2019,9,0,0.0
41.845,12.485,2019,10,0,0.0
41.845,12.485,2019,11,0,0.0
41.845,12.485,2019,12,0,0.0
41.845,12.485,2020,1,0,0.0
41.845,12.485,2020,2,0,0.0
41.895,12.385,2019,1,0,0.0
41.895,12.385,2019,2,0,0.0
41.895,12.385,2019,3,0,0.0
41.895,12.385,2019,4,0,0.0
41.895,12.385,2019,6,0,0.0
41.895,12.385,2019,7,0,0.0
41.895,12.385,2019,9,0,0.0
41.895,12.385,2019,11,0,0.0
41.895,12.385,2019,12,0,0.0
41.895,12.415,2019,1,0,0.0
41.895,12.415,2019,2,0,0.0
41.895,12.415,2019,3,0,0.0
41.895,12.415,2019,4,0,0.0
41.895,12.415,2019,5,0,0.0
41.895,12.415,2019,6,0,0.0
41.895,12.415,2019,7,0,0.0
41.895,12.415,2019,8,0,0.0
41.895,12.415,2019,9,0,0.0
41.895,12.415,2019,10,0,0.0
41.895,12.415,2019,11,0,0.0
41.895,12.415,2019,12,0,0.0
41.895,12.415,2020,1,0,0.0
41.895,12.415,2020,2,0,0.0
41.945,12.475,2019,1,0,0.0
41.945,12.475,2019,2,0,0.0
41.945,12.475,2019,3,0,0.0
41.945,12.475,2019,4,0,0.0
41.945,12.475,2019,5,0,0.0
41.945,12.475,2019,6,1,1.0
41.945,12.475,2019,7,0,0.0
41.945,12.475,2019,8,2,2.0
41.945,12.475,2019,9,0,0.0
41.945,12.475,2019,10,0,0.0
41.945,12.475,2019,11,0,0.0
41.945,12.475,-1,-1,0,0.0
41.945,12.475,2019,12,2,2.0
41.945,12.475,2020,1,0,0.0
41.945,12.475,2020,2,0,0.0
41.855,12.595,2019,1,0,0.0
41.855,12.595,2019,2,0,0.0
41.855,12.595,2019,3,0,0.0
41.855,12.595,2019,4,0,0.0
41.855,12.595,2019,5,0,0.0
41.855,12.595,2019,6,0,0.0
41.855,12.595,2019,7,0,0.0
41.855,12.595,2019,8,0,0.0
41.855,12.595,2019,9,0,0.0
41.855,12.595,2019,10,0,0.0
41.855,12.595,2019,11,0,0.0
41.855,12.595,2019,12,0,0.0
41.855,12.595,2020,1,0,0.0
41.855,12.595,2020,2,0,0.0
41.885,12.685,2019,1,0,0.0
41.885,12.685,2019,2,0,0.0
41.885,12.685,2019,4,0,0.0
41.885,12.685,2019,9,0,0.0
41.885,12.685,2019,10,0,0.0
41.885,12.685,2019,11,0,0.0
41.885,12.685,2020,2,0,0.0
41.865,12.655,2019,1,0,0.0
41.865,12.655,2019,2,0,0.0
41.865,12.655,2019,3,0,0.0
41.865,12.655,2019,4,0,0.0
41.865,12.655,2019,5,0,0.0
41.865,12.655,2019,6,0,0.0
41.865,12.655,2019,7,0,0.0
41.865,12.655,2019,8,0,0.0
41.865,12.655,2019,9,0,0.0
41.865,12.655,2019,10,1,1.0
41.865,12.655,2019,11,0,0.0
41.865,12.655,2019,12,0,0.0
41.865,12.655,2020,1,0,0.0
41.865,12.655,2020,2,0,0.0
41.925,12.675,2019,1,0,0.0
41.925,12.675,2019,2,0,0.0
41.925,12.675,2019,3,0,0.0
41.925,12.675,2019,4,0,0.0
41.925,12.675,2019,5,0,0.0
41.925,12.675,2019,6,0,0.0
41.925,12.675,2019,7,0,0.0
41.925,12.675,2019,8,0,0.0
41.925,12.675,2019,9,0,0.0
41.925,12.675,2019,10,0,0.0
41.925,12.675,2019,11,0,0.0
41.925,12.675,2019,12,2,2.0
41.925,12.675,2020,1,0,0.0
41.865,12.645,2019,1,0,0.0
41.865,12.645,2019,2,0,0.0
41.865,12.645,2019,3,0,0.0
41.865,12.645,2019,4,0,0.0
41.865,12.645,2019,5,0,0.0
41.865,12.645,2019,6,2,2.0
41.865,12.645,2019,7,0,0.0
41.865,12.645,2019,8,0,0.0
41.865,12.645,2019,9,0,0.0
41.865,12.645,2019,10,0,0.0
41.865,12.645,2019,11,2,2.0
41.865,12.645,2019,12,0,0.0
41.865,12.645,2020,1,0,0.0
41.865,12.645,2020,2,0,0.0
41.865,12.585,2019,1,0,0.0
41.865,12.585,2019,2,0,0.0
41.865,12.585,2019,3,0,0.0
41.865,12.585,2019,4,0,0.0
41.865,12.585,2019,5,0,0.0
41.865,12.585,2019,6,0,0.0
41.865,12.585,2019,7,0,0.0
41.865,12.585,2019,9,0,0.0
41.865,12.585,2019,10,0,0.0
41.865,12.585,2019,11,0,0.0
41.865,12.585,2019,12,0,0.0
41.865,12.585,2020,1,0,0.0
41.865,12.585,2020,2,0,0.0
41.875,12.555,2019,1,0,0.0
41.875,12.555,2019,2,0,0.0
41.875,12.555,2019,3,0,0.0
41.875,12.555,2019,4,0,0.0
41.875,12.555,2019,5,0,0.0
41.875,12.555,2019,6,0,0.0
41.875,12.555,2019,7,0,0.0
41.875,12.555,2019,8,0,0.0
41.875,12.555,2019,9,2,2.0
41.875,12.555,2019,10,0,0.0
41.875,12.555,2019,11,0,0.0
41.875,12.555,2019,12,0,0.0
41.875,12.555,2020,1,0,0.0
41.875,12.555,2020,2,0,0.0
41.875,12.585,2019,1,0,0.0
41.875,12.585,2019,2,0,0.0
41.875,12.585,2019,3,0,0.0
41.875,12.585,2019,4,0,0.0
41.875,12.585,2019,5,0,0.0
41.875,12.585,2019,7,0,0.0
41.875,12.585,2019,8,0,0.0
41.875,12.585,2019,9,0,0.0
41.875,12.585,2019,10,0,0.0
41.875,12.585,2019,11,0,0.0
41.875,12.585,2019,12,0,0.0
41.875,12.585,2020,1,0,0.0
41.875,12.585,2020,2,0,0.0
41.905,12.555,2019,1,0,0.0
41.905,12.555,2019,2,0,0.0
41.905,12.555,2019,3,0,0.0
41.905,12.555,2019,4,0,0.0
41.905,12.555,2019,5,0,0.0
41.905,12.555,2019,6,2,2.0
41.905,12.555,-1,-1,0,0.0
41.905,12.555,2019,7,1,1.0
41.905,12.555,2019,8,0,0.0
41.905,12.555,2019,9,0,0.0
41.905,12.555,2019,10,4,4.0
41.905,12.555,2019,11,0,0.0
41.905,12.555,2019,12,0,0.0
41.905,12.555,2020,1,0,0.0
41.905,12.555,2020,2,0,0.0
41.845,12.445,2019,1,1,1.0
41.845,12.445,2019,2,0,0.0
41.845,12.445,2019,3,0,0.0
41.845,12.445,2019,4,0,0.0
41.845,12.445,2019,5,0,0.0
41.845,12.445,2019,6,0,0.0
41.845,12.445,2019,7,0,0.0
41.845,12.445,2019,8,0,0.0
41.845,12.445,2019,9,0,0.0
41.845,12.445,2019,10,0,0.0
41.845,12.445,2019,11,0,0.0
41.845,12.445,2019,12,0,0.0
41.845,12.445,2020,1,0,0.0
41.845,12.445,2020,2,0,0.0
41.785,12.375,2019,1,0,0.0
41.785,12.375,2019,2,0,0.0
41.785,12.375,2019,4,0,0.0
41.785,12.375,2019,5,0,0.0
41.785,12.375,2019,6,0,0.0
41.785,12.375,2019,7,0,0.0
41.785,12.375,2019,9,0,0.0
41.785,12.375,2019,10,0,0.0
41.785,12.375,2019,11,0,0.0
41.785,12.375,2019,12,0,0.0
